,Unnamed: 0,나이,성별,최종접속일,유입경로,유입기기,회원 가입일,사업자구분,회원구분,주문자ID,Recency,Recency_int,Frequency,Monetary,Total,Rank
2466,2466,33,남자,2018-12-26 오후 1:33,이메일광고,PC,2018-07-23,개인,전화주문 고객,2466V00A1,19 days,19,7,447320,223667.1,B
2467,2467,30,남자,2019-05-08 오후 2:47,전단지광고,PC,2018-07-23,개인,전화주문 고객,2467V00A1,55 days,55,2,167920,83976.9,D
2468,2468,33,남자,2018-07-23 오후 7:26,이메일광고,PC,2018-07-23,개인,전화주문 고객,2468V00A1,56 days,56,6,515940,257988.0,B
2469,2469,40,남자,2019-05-08 오후 1:08,인터넷기사광고,PC,2018-07-23,개인,전화주문 고객,2469V00A1,29 days,29,4,240690,120354.5,C
2470,2470,45,남자,2018-08-28 오후 12:12,블로그광고,PC,2018-07-23,사업자,사업자,2470V00A1,51 days,51,3,218090,109060.9,C
2471,2471,47,남자,2018-07-23 오후 2:45,전단지광고,PC,2018-07-23,사업자,사업자,2471V00A1,34 days,34,8,435840,217931.8,B
2472,2472,48,남자,2018-07-25 오후 7:02,블로그광고,PC,2018-07-24,개인,일반,2472V00A1,56 days,56,1,9360,4697.0,D
2473,2473,48,남자,2018-07-24 오후 4:56,블로그광고,PC,2018-07-24,개인,일반,2473V00A1,27 days,27,2,122940,61478.5,D
2474,2474,47,남자,2018-08-15 오전 10:23,SNS광고,모바일,2018-07-24,개인,일반,2474V00A1,56 days,56,1,49700,24867.0,D
2475,2475,39,남자,2018-12-29 오후 2:15,인터넷검색,모바일,2018-07-24,사업자,사업자,2475V00A1,56 days,56,1,63070,31552.0,D
2476,2476,45,남자,2018-07-26 오전 9:23,전단지광고,PC,2018-07-24,사업자,사업자,2476V00A1,56 days,56,9,944950,472493.6,B
2477,2477,35,남자,2019-04-22 오후 6:45,전단지광고,PC,2018-07-24,사업자,사업자,2477V00A1,56 days,56,1,93720,46877.0,D
2478,2478,41,여자,2019-05-09 오후 4:24,지인추천,모바일,2018-07-24,사업자,사업자,2478V00A1,56 days,56,1,99350,49692.0,D
2479,2479,47,남자,2018-07-24 오후 12:20,인터넷검색,PC,2018-07-24,개인,일반,2479V00A1,56 days,56,2,190970,95502.2,D
2480,2480,47,남자,2018-07-24 오후 6:11,전단지광고,PC,2018-07-24,사업자,사업자,2480V00A1,56 days,56,1,61900,30967.0,D
2481,2481,33,남자,2018-07-24 오전 9:22,이메일광고,PC,2018-07-24,개인,전화주문 고객,2481V00A1,56 days,56,1,103300,51667.0,D
2482,2482,37,남자,2018-07-24 오전 10:59,신문광고,PC,2018-07-24,개인,전화주문 고객,2482V00A1,56 days,56,1,57850,28942.0,D
2483,2483,33,남자,2018-07-24 오후 1:50,이메일광고,PC,2018-07-24,개인,전화주문 고객,2483V00A1,56 days,56,1,55870,27952.0,D
2484,2484,32,남자,2018-07-24 오후 2:21,이메일광고,PC,2018-07-24,개인,전화주문 고객,2484V00A1,56 days,56,5,284000,142017.8,C
2485,2485,33,남자,2018-07-24 오후 4:06,이메일광고,PC,2018-07-24,사업자,전화주문 고객,2485V00A1,56 days,56,1,55870,27952.0,D
2486,2486,32,남자,2018-07-24 오후 4:18,이메일광고,PC,2018-07-24,개인,전화주문 고객,2486V00A1,56 days,56,3,173740,86887.4,D
2487,2487,31,남자,2018-09-21 오후 3:30,이메일광고,PC,2018-07-24,개인,전화주문 고객,2487V00A1,55 days,55,2,107550,53791.9,D
2488,2488,48,남자,2018-07-24 오후 7:51,인터넷검색,모바일,2018-07-24,개인,일반,2488V00A1,55 days,55,1,75820,37926.7,D
2489,2489,47,남자,2018-09-27 오전 11:24,지인추천,PC,2018-07-24,사업자,딜러 유치 회원,2489V00A1,55 days,55,8,293860,146948.1,C
2490,2490,38,남자,2019-02-28 오전 6:46,지인추천,PC,2018-07-24,사업자,딜러 유치 회원,2490V00A1,55 days,55,3,200710,100372.1,D
2491,2491,57,남자,2018-09-27 오전 11:23,지인추천,PC,2018-07-24,사업자,딜러 유치 회원,2491V00A1,24 days,24,5,390140,195078.2,C
2492,2492,72,남자,2019-04-29 오후 5:54,지인추천,PC,2018-07-24,사업자,딜러 유치 회원,2492V00A1,42 days,42,4,177990,89008.4,D
2493,2493,40,남자,2018-11-15 오후 6:55,전단지광고,모바일,2018-07-24,사업자,사업자,2493V00A1,55 days,55,1,57220,28626.7,D
2494,2494,48,남자,2018-07-25 오전 7:36,블로그광고,모바일,2018-07-25,개인,일반,2494V00A1,19 days,19,5,454950,227481.7,B
2495,2495,40,남자,2019-04-26 오전 7:24,SNS광고,모바일,2018-07-25,개인,일반,2495V00A1,55 days,55,1,101870,50951.7,D
2496,2496,38,여자,2019-05-21 오후 12:03,SNS광고,모바일,2018-07-25,개인,일반,2496V00A1,55 days,55,4,239690,119862.3,C
2497,2497,47,남자,2018-07-25 오후 1:09,블로그광고,PC,2018-07-25,개인,일반,2497V00A1,55 days,55,1,57850,28941.7,D
2498,2498,40,남자,2019-05-04 오후 9:44,SNS광고,모바일,2018-07-25,개인,일반,2498V00A1,55 days,55,3,132260,66147.1,D
2499,2499,48,남자,2018-07-25 오후 2:59,블로그광고,PC,2018-07-25,개인,일반,2499V00A1,55 days,55,1,26700,13366.7,D
2500,2500,44,남자,2018-11-29 오후 4:12,전단지광고,모바일,2018-07-25,사업자,사업자,2500V00A1,55 days,55,3,124330,62182.1,D
2501,2501,47,남자,2019-02-05 오후 10:55,전단지광고,모바일,2018-07-25,개인,일반,2501V00A1,55 days,55,1,99350,49691.7,D
2502,2502,45,남자,2018-08-24 오후 4:48,잡지광고,PC,2018-07-25,사업자,사업자,2502V00A1,55 days,55,1,55870,27951.7,D
2503,2503,48,남자,2018-07-25 오후 1:28,블로그광고,PC,2018-07-25,개인,일반,2503V00A1,25 days,25,12,1021160,510589.9,B
2504,2504,40,남자,2019-05-31 오전 11:28,전단지광고,PC,2018-07-25,사업자,사업자,2504V00A1,55 days,55,2,140020,70026.9,D
2505,2505,22,남자,2019-02-27 오후 1:02,전단지광고,모바일,2018-07-25,개인,일반,2505V00A1,55 days,55,1,76710,38371.7,D
2506,2506,42,남자,2019-03-04 오전 10:35,전단지광고,PC,2018-07-25,사업자,사업자,2506V00A1,55 days,55,9,396410,198223.3,C
2507,2507,46,남자,2018-08-09 오전 9:00,기타,모바일,2018-07-25,사업자,사업자,2507V00A1,55 days,55,1,61470,30751.7,D
2508,2508,49,남자,2018-09-07 오후 10:34,블로그광고,모바일,2018-07-25,개인,일반,2508V00A1,50 days,50,10,709230,354632.0,B
2509,2509,47,남자,2018-07-25 오후 5:00,전단지광고,모바일,2018-07-25,사업자,사업자,2509V00A1,55 days,55,1,76100,38066.7,D
2510,2510,22,남자,2019-05-09 오후 1:17,이메일광고,PC,2018-07-25,개인,전화주문 고객,2510V00A1,55 days,55,1,60900,30466.7,D
2511,2511,32,남자,2018-07-25 오후 1:10,이메일광고,PC,2018-07-25,사업자,전화주문 고객,2511V00A1,43 days,43,2,130870,65448.3,D
2512,2512,32,남자,2018-07-25 오후 3:27,이메일광고,PC,2018-07-25,개인,전화주문 고객,2512V00A1,55 days,55,5,438450,219242.5,B
2513,2513,29,남자,2019-05-27 오후 3:21,이메일광고,PC,2018-07-25,개인,전화주문 고객,2513V00A1,44 days,44,2,125090,62558.6,D
2514,2514,32,남자,2018-11-07 오전 10:17,이메일광고,PC,2018-07-25,개인,전화주문 고객,2514V00A1,54 days,54,7,311650,155842.6,C
2515,2515,45,남자,2019-03-18 오후 12:50,전단지광고,모바일,2018-07-25,사업자,사업자,2515V00A1,54 days,54,3,289590,144811.8,C
2516,2516,49,남자,2018-07-26 오후 10:04,블로그광고,모바일,2018-07-26,개인,일반,2516V00A1,54 days,54,2,83710,41871.6,D
2517,2517,48,남자,2018-07-26 오전 7:39,블로그광고,모바일,2018-07-26,개인,일반,2517V00A1,54 days,54,1,103800,51916.4,D
2518,2518,48,남자,2018-07-26 오후 8:56,블로그광고,모바일,2018-07-26,개인,일반,2518V00A1,54 days,54,1,60020,30026.4,D
2519,2519,47,남자,2018-07-26 오후 4:43,전단지광고,PC,2018-07-26,사업자,사업자,2519V00A1,54 days,54,3,108110,54071.8,D
2520,2520,45,남자,2018-08-02 오후 7:23,잡지광고,모바일,2018-07-26,사업자,사업자,2520V00A1,38 days,38,3,249330,124677.0,C
2521,2521,47,남자,2018-07-26 오전 11:15,인터넷검색,PC,2018-07-26,사업자,사업자,2521V00A1,54 days,54,3,81730,40881.8,D
2522,2522,37,남자,2019-05-08 오후 6:23,카카오톡광고,모바일,2018-07-26,사업자,사업자,2522V00A1,54 days,54,2,22110,11071.6,D
2523,2523,32,남자,2018-07-26 오전 10:30,이메일광고,PC,2018-07-26,개인,전화주문 고객,2523V00A1,54 days,54,6,576470,288252.4,B
2524,2524,33,남자,2018-07-26 오전 11:57,이메일광고,PC,2018-07-26,개인,전화주문 고객,2524V00A1,54 days,54,3,32950,16491.8,D
2525,2525,21,남자,2018-12-14 오후 1:59,이메일광고,PC,2018-07-26,사업자,전화주문 고객,2525V00A1,54 days,54,1,45610,22821.4,D
2526,2526,33,남자,2018-08-08 오전 11:12,이메일광고,PC,2018-07-26,사업자,전화주문 고객,2526V00A1,46 days,46,3,242500,121264.4,C
2527,2527,31,남자,2019-05-23 오후 5:46,이메일광고,PC,2018-07-26,개인,전화주문 고객,2527V00A1,53 days,53,22,1173630,586835.3,B
2528,2528,32,남자,2019-05-08 오후 2:41,이메일광고,PC,2018-07-26,개인,전화주문 고객,2528V00A1,21 days,21,2,127250,63631.7,D
2529,2529,35,남자,2019-05-10 오후 4:23,이메일광고,PC,2018-07-26,사업자,전화주문 고객,2529V00A1,53 days,53,1,97000,48516.1,D
2530,2530,22,남자,2019-03-15 오후 2:22,이메일광고,PC,2018-07-26,개인,전화주문 고객,2530V00A1,53 days,53,2,119750,59891.3,D
2531,2531,32,남자,2018-07-26 오후 3:38,이메일광고,PC,2018-07-26,개인,전화주문 고객,2531V00A1,53 days,53,2,125630,62831.3,D
2532,2532,32,남자,2018-07-26 오후 4:37,이메일광고,PC,2018-07-26,개인,전화주문 고객,2532V00A1,52 days,52,1,11010,5520.8,D
2533,2533,30,남자,2019-05-02 오전 10:40,이메일광고,PC,2018-07-26,개인,전화주문 고객,2533V00A1,29 days,29,4,224370,112194.5,C
2534,2534,32,남자,2018-08-17 오후 3:58,이메일광고,PC,2018-07-26,개인,전화주문 고객,2534V00A1,52 days,52,7,188160,94097.0,D
2535,2535,32,남자,2018-07-26 오후 6:58,이메일광고,PC,2018-07-26,사업자,전화주문 고객,2535V00A1,52 days,52,1,27200,13615.8,D
2536,2536,47,남자,2018-07-26 오후 6:41,전단지광고,PC,2018-07-26,사업자,사업자,2536V00A1,51 days,51,1,32300,16165.5,D
2537,2537,48,남자,2018-07-26 오후 3:39,잡지광고,모바일,2018-07-26,개인,일반,2537V00A1,51 days,51,1,99350,49690.5,D
2538,2538,47,남자,2018-07-27 오후 1:14,전단지광고,PC,2018-07-26,사업자,사업자,2538V00A1,51 days,51,1,33390,16710.5,D
2539,2539,50,남자,2018-08-21 오전 11:41,인터넷검색,모바일,2018-07-26,개인,일반,2539V00A1,26 days,26,6,392820,196419.0,C
2540,2540,40,남자,2019-05-28 오후 12:25,SNS광고,모바일,2018-07-27,개인,일반,2540V00A1,51 days,51,1,69400,34715.5,D
2541,2541,48,남자,2018-08-07 오후 4:58,블로그광고,모바일,2018-07-27,개인,일반,2541V00A1,51 days,51,4,208670,104351.1,C
2542,2542,43,남자,2019-01-04 오전 11:56,SNS광고,모바일,2018-07-27,개인,일반,2542V00A1,51 days,51,5,403380,201706.3,C
2543,2543,48,남자,2018-07-27 오후 3:12,블로그광고,모바일,2018-07-27,개인,일반,2543V00A1,51 days,51,3,185650,92840.9,D
2544,2544,45,남자,2018-07-31 오후 6:25,전단지광고,PC,2018-07-27,사업자,사업자,2544V00A1,34 days,34,5,72210,36116.2,D
2545,2545,48,남자,2018-07-27 오후 11:30,지인추천,모바일,2018-07-27,개인,일반,2545V00A1,51 days,51,1,207440,103735.5,C
2546,2546,40,남자,2019-01-07 오전 11:10,전단지광고,PC,2018-07-27,사업자,사업자,2546V00A1,51 days,51,8,486630,243331.9,B
2547,2547,29,남자,2019-01-23 오후 2:29,이메일광고,PC,2018-07-27,사업자,전화주문 고객,2547V00A1,51 days,51,1,57220,28625.5,D
2548,2548,24,남자,2019-05-20 오후 1:42,이메일광고,PC,2018-07-27,개인,전화주문 고객,2548V00A1,51 days,51,1,91620,45825.5,D
2549,2549,22,남자,2019-04-03 오후 1:51,이메일광고,PC,2018-07-27,사업자,전화주문 고객,2549V00A1,51 days,51,3,188670,94350.9,D
2550,2550,34,남자,2018-07-27 오후 1:47,이메일광고,PC,2018-07-27,개인,전화주문 고객,2550V00A1,28 days,28,4,275340,137679.2,C
2551,2551,33,남자,2019-05-20 오후 1:12,이메일광고,PC,2018-07-27,사업자,전화주문 고객,2551V00A1,50 days,50,1,9360,4695.2,D
2552,2552,32,남자,2018-07-27 오후 2:14,이메일광고,PC,2018-07-27,개인,전화주문 고객,2552V00A1,50 days,50,5,505060,252546.0,B
2553,2553,32,남자,2018-08-13 오후 1:56,이메일광고,PC,2018-07-27,개인,전화주문 고객,2553V00A1,50 days,50,3,188290,94160.6,D
2554,2554,32,남자,2018-07-27 오후 3:45,이메일광고,PC,2018-07-27,개인,전화주문 고객,2554V00A1,50 days,50,1,77630,38830.2,D
2555,2555,23,남자,2019-05-09 오전 9:29,이메일광고,PC,2018-07-27,개인,전화주문 고객,2555V00A1,26 days,26,5,257640,128828.8,C
2556,2556,30,남자,2019-05-08 오후 5:10,이메일광고,PC,2018-07-27,사업자,전화주문 고객,2556V00A1,50 days,50,3,439880,219955.6,B
2557,2557,45,남자,2018-08-08 오후 9:28,전단지광고,PC,2018-07-27,사업자,사업자,2557V00A1,50 days,50,4,362680,181355.8,C
2558,2558,23,남자,2019-02-13 오후 5:30,잡지광고,모바일,2018-07-27,사업자,사업자,2558V00A1,50 days,50,1,52400,26215.2,D
2559,2559,46,남자,2018-09-27 오전 11:24,지인추천,PC,2018-07-27,사업자,딜러 유치 회원,2559V00A1,50 days,50,2,159820,79925.4,D
2560,2560,49,남자,2018-07-27 오후 2:31,지인추천,PC,2018-07-27,사업자,딜러 유치 회원,2560V00A1,50 days,50,1,48500,24265.2,D
2561,2561,36,여자,2019-05-13 오전 8:43,전단지광고,PC,2018-07-27,사업자,사업자,2561V00A1,50 days,50,2,199850,99940.4,D
2562,2562,49,남자,2018-07-28 오전 1:14,블로그광고,PC,2018-07-28,개인,일반,2562V00A1,50 days,50,16,805700,402868.2,B
2563,2563,44,남자,2018-07-28 오후 1:06,전단지광고,PC,2018-07-28,사업자,사업자,2563V00A1,50 days,50,2,373970,187000.4,C
2564,2564,30,남자,2019-05-19 오후 3:21,전단지광고,PC,2018-07-28,사업자,사업자,2564V00A1,50 days,50,1,107970,54000.2,D
2565,2565,39,남자,2018-12-03 오후 11:47,지인추천,모바일,2018-07-28,사업자,사업자,2565V00A1,50 days,50,4,187210,93620.8,D
2566,2566,29,남자,2019-03-13 오후 1:30,잡지광고,PC,2018-07-28,사업자,사업자,2566V00A1,50 days,50,8,712330,356181.6,B
2567,2567,47,남자,2018-07-28 오후 1:49,전단지광고,PC,2018-07-28,사업자,사업자,2567V00A1,50 days,50,5,331350,165691.0,C
2568,2568,47,남자,2018-07-28 오전 4:17,인터넷검색,PC,2018-07-28,사업자,사업자,2568V00A1,50 days,50,3,162940,81485.6,D
2569,2569,48,남자,2018-07-29 오전 10:43,블로그광고,모바일,2018-07-29,개인,일반,2569V00A1,49 days,49,2,226600,113315.1,C
2570,2570,48,남자,2018-07-30 오후 7:35,전단지광고,PC,2018-07-29,개인,일반,2570V00A1,34 days,34,11,567440,283732.4,B
2571,2571,40,여자,2019-05-30 오후 3:22,인터넷검색,PC,2018-07-29,개인,일반,2571V00A1,49 days,49,1,48500,24264.9,D
2572,2572,48,남자,2018-07-30 오후 4:10,블로그광고,모바일,2018-07-30,개인,일반,2572V00A1,49 days,49,1,93720,46874.9,D
2573,2573,41,남자,2019-04-22 오후 5:25,전단지광고,모바일,2018-07-30,사업자,사업자,2573V00A1,49 days,49,2,240450,120240.1,C
2574,2574,46,남자,2019-03-24 오후 1:48,잡지광고,모바일,2018-07-30,사업자,사업자,2574V00A1,47 days,47,4,73750,36889.9,D
2575,2575,40,남자,2019-05-30 오후 9:40,전단지광고,모바일,2018-07-30,사업자,사업자,2575V00A1,49 days,49,1,98600,49314.9,D
2576,2576,23,남자,2019-05-16 오후 1:47,이메일광고,PC,2018-07-30,개인,전화주문 고객,2576V00A1,32 days,32,4,285770,142895.4,C
2577,2577,25,남자,2019-01-22 오후 1:49,이메일광고,PC,2018-07-30,사업자,전화주문 고객,2577V00A1,23 days,23,3,300510,150262.5,C
2578,2578,40,남자,2019-05-08 오후 2:42,인터넷기사광고,PC,2018-07-30,사업자,전화주문 고객,2578V00A1,48 days,48,1,49700,24864.6,D
2579,2579,32,남자,2018-07-30 오후 3:10,이메일광고,PC,2018-07-30,개인,전화주문 고객,2579V00A1,48 days,48,11,561800,280916.6,B
2580,2580,26,남자,2018-11-08 오전 11:29,이메일광고,PC,2018-07-30,개인,전화주문 고객,2580V00A1,48 days,48,2,62500,31264.8,D
2581,2581,27,남자,2019-03-06 오후 1:07,이메일광고,PC,2018-07-30,개인,전화주문 고객,2581V00A1,48 days,48,4,196290,98160.2,D
2582,2582,47,남자,2018-07-30 오전 10:43,전단지광고,PC,2018-07-30,사업자,사업자,2582V00A1,48 days,48,9,434810,217421.2,B
2583,2583,46,남자,2018-09-13 오후 7:56,지인추천,PC,2018-07-30,사업자,딜러 유치 회원,2583V00A1,48 days,48,15,707910,353972.4,B
2584,2584,61,남자,2018-12-31 오후 12:04,지인추천,PC,2018-07-30,사업자,딜러 유치 회원,2584V00A1,48 days,48,1,23500,11764.6,D
2585,2585,47,남자,2018-07-30 오후 2:03,잡지광고,모바일,2018-07-30,사업자,사업자,2585V00A1,47 days,47,3,237570,118799.7,C
2586,2586,47,남자,2019-04-03 오후 3:21,SNS광고,모바일,2018-07-31,개인,일반,2586V00A1,42 days,42,2,121290,60658.0,D
2587,2587,48,남자,2018-07-31 오전 1:16,블로그광고,모바일,2018-07-31,개인,일반,2587V00A1,48 days,48,5,180280,90155.4,D
2588,2588,48,남자,2018-08-01 오후 3:13,블로그광고,PC,2018-07-31,개인,일반,2588V00A1,48 days,48,2,190250,95139.8,D
2589,2589,48,남자,2018-07-31 오전 1:26,블로그광고,모바일,2018-07-31,개인,일반,2589V00A1,48 days,48,7,940600,470315.8,B
2590,2590,48,남자,2018-07-31 오후 11:44,블로그광고,PC,2018-07-31,개인,일반,2590V00A1,48 days,48,1,98600,49314.6,D
2591,2591,47,남자,2018-07-31 오전 6:43,블로그광고,PC,2018-07-31,개인,일반,2591V00A1,48 days,48,12,803750,401891.8,B
2592,2592,78,남자,2018-08-07 오전 12:08,인터넷검색,모바일,2018-07-31,사업자,딜러 유치 회원,2592V00A1,48 days,48,1,91620,45824.6,D
2593,2593,44,남자,2018-08-02 오후 2:09,블로그광고,PC,2018-07-31,사업자,사업자,2593V00A1,48 days,48,1,52400,26214.6,D
2594,2594,27,남자,2019-05-08 오후 3:29,이메일광고,PC,2018-07-31,개인,전화주문 고객,2594V00A1,48 days,48,1,63620,31824.6,D
2595,2595,28,남자,2019-03-29 오후 2:24,이메일광고,PC,2018-07-31,개인,전화주문 고객,2595V00A1,48 days,48,2,69800,34914.8,D
2596,2596,35,남자,2019-05-08 오후 1:35,이메일광고,PC,2018-07-31,개인,전화주문 고객,2596V00A1,48 days,48,2,82990,41509.8,D
2597,2597,32,남자,2018-07-31 오후 5:25,이메일광고,PC,2018-07-31,개인,전화주문 고객,2597V00A1,48 days,48,3,161390,80710.0,D
2598,2598,45,남자,2019-01-16 오후 2:38,잡지광고,모바일,2018-07-31,사업자,사업자,2598V00A1,48 days,48,1,11560,5794.6,D
2599,2599,45,남자,2018-10-05 오전 8:37,전단지광고,모바일,2018-07-31,사업자,사업자,2599V00A1,48 days,48,1,115650,57839.6,D
2600,2600,48,남자,2018-10-02 오후 3:40,기타,PC,2018-07-31,개인,일반,2600V00A1,47 days,47,1,48500,24264.3,D
2601,2601,29,남자,2019-05-07 오전 8:35,카카오톡광고,모바일,2018-08-01,개인,일반,2601V00A1,47 days,47,1,48500,24264.3,D
2602,2602,48,남자,2018-08-01 오전 9:55,블로그광고,모바일,2018-08-01,개인,일반,2602V00A1,40 days,40,3,304400,152212.6,C
2603,2603,52,남자,2018-09-28 오전 10:32,인터넷검색,PC,2018-08-01,사업자,사업자,2603V00A1,47 days,47,1,77000,38514.3,D
2604,2604,47,남자,2018-08-01 오후 10:09,지인추천,모바일,2018-08-01,개인,일반,2604V00A1,47 days,47,1,57850,28939.3,D
2605,2605,47,남자,2018-08-01 오후 4:31,인터넷검색,모바일,2018-08-01,사업자,사업자,2605V00A1,47 days,47,2,155680,77854.5,D
2606,2606,47,남자,2019-03-09 오후 7:21,잡지광고,PC,2018-08-01,사업자,사업자,2606V00A1,47 days,47,3,230010,115019.7,C
2607,2607,48,남자,2018-10-04 오전 10:31,블로그광고,PC,2018-08-01,개인,전화주문 고객,2607V00A1,47 days,47,3,254360,127194.7,C
2608,2608,33,남자,2018-08-01 오전 11:30,이메일광고,PC,2018-08-01,개인,전화주문 고객,2608V00A1,47 days,47,2,137430,68729.5,D
2609,2609,32,남자,2018-08-01 오후 1:21,이메일광고,PC,2018-08-01,개인,전화주문 고객,2609V00A1,47 days,47,1,57850,28939.3,D
2610,2610,32,남자,2018-08-06 오전 11:44,이메일광고,PC,2018-08-01,개인,전화주문 고객,2610V00A1,47 days,47,3,246540,123284.7,C
